,userId,movieId,rating
252,4,80082739,1.0
253,4,80005501,1.0
254,4,81053961,0.0
255,4,70117577,1.0
256,4,80134721,1.0
257,4,80124313,1.0
258,4,80215923,0.0
259,4,81149202,-1.0
260,4,80135276,1.0
261,4,80152155,1.0
262,4,80202908,1.0
263,4,60000209,1.0
264,4,80188902,1.0
265,4,80158920,1.0
266,4,80192186,1.0
267,4,70024088,1.0
268,4,523650,0.0
269,4,80192136,1.0
270,4,70111162,1.0
271,4,81044856,1.0
272,4,81161834,1.0
273,4,70117122,1.0
274,4,80199689,1.0
275,4,80134967,1.0
276,4,70021631,1.0
277,4,81167490,1.0
278,4,20257393,1.0
279,4,80142223,1.0
280,4,70053456,1.0
281,4,269880,1.0
282,4,80148162,1.0
283,4,70111489,0.0
284,4,80207444,1.0
285,4,80234464,1.0
286,4,81034771,1.0
287,4,80134606,1.0
288,4,80188120,1.0
289,4,1153194,1.0
290,4,80117531,1.0
291,4,80096585,1.0
292,4,70267830,1.0
293,4,81164603,0.0
294,4,70260374,1.0
295,4,70059191,1.0
296,4,81039383,0.0
297,4,80106947,1.0
298,4,80017240,1.0
299,4,80238296,1.0
300,4,80204117,1.0
301,4,80992769,1.0
302,4,80999982,1.0
303,4,80108518,1.0
304,4,70299270,1.0
305,4,80219143,1.0
306,4,80997865,1.0
307,4,60020948,-1.0
308,4,81017506,1.0
309,4,80238607,1.0
310,4,80099089,0.0
311,4,80115102,1.0
312,4,80014637,1.0
313,4,81132442,1.0
314,4,80134526,1.0
315,4,80177776,1.0
316,4,70059483,-1.0
317,4,70275774,1.0
318,4,80994575,1.0
319,4,80038439,1.0
320,4,60003540,1.0
321,4,80045922,1.0
322,4,80227677,0.0
323,4,80162144,0.0
324,4,80213401,1.0
325,4,70095265,1.0
326,4,80211371,-1.0
327,4,81018455,-1.0
328,4,80201497,1.0
329,4,81037273,1.0
330,4,81047798,1.0
331,4,80223153,0.0
332,4,80156369,1.0
333,4,81036542,1.0
334,4,80996787,0.0
335,4,81001383,1.0
336,4,80143797,1.0
337,4,80058480,1.0
338,4,80203791,1.0
339,4,80142316,1.0
340,4,81154982,1.0
341,4,81047510,1.0
342,4,80199682,1.0
343,4,81091423,1.0
344,4,70044688,-1.0
345,4,80205085,1.0
346,4,70224999,1.0
347,4,80087897,1.0
348,4,80991033,0.0
349,4,81047899,1.0
350,4,81057246,-1.0
351,5,81015153,1.0
352,5,80164077,1.0
353,5,60010082,1.0
354,5,81110394,1.0
355,5,80049171,1.0
356,5,80201817,1.0
357,5,70153178,1.0
358,5,70128549,1.0
359,5,80198623,1.0
360,5,70206823,1.0
361,5,70065096,1.0
362,5,80209658,1.0
363,5,81003736,1.0
364,5,81033473,1.0
365,5,60027583,1.0
366,5,80198055,1.0
367,5,80004478,1.0
368,5,81152930,1.0
369,5,80099305,1.0
370,5,80214583,0.0
371,5,80144280,1.0
372,5,80134604,1.0
373,5,60022502,1.0
374,5,70308063,1.0
375,5,80216003,0.0
376,5,80231468,0.0
377,5,60000393,1.0
378,5,70295169,1.0
379,5,70065112,1.0
380,5,80144372,1.0
381,5,80238293,1.0
382,5,80095531,1.0
383,5,81070008,1.0
384,5,70285697,1.0
385,5,80082749,1.0
386,5,80173150,1.0
387,5,70077542,1.0
388,5,81049950,1.0
389,5,80221677,1.0
390,5,80011026,1.0
391,5,70058017,-1.0
392,5,70089214,1.0
393,5,81015524,1.0
394,5,81034634,1.0
395,5,20077944,1.0
396,5,80997867,1.0
397,5,70177633,1.0
398,5,81148672,1.0
399,5,80117443,1.0
400,5,80231066,1.0
401,5,80238020,1.0
402,5,80208684,1.0
403,5,60028294,1.0
404,5,70023960,1.0
405,5,80044834,1.0
406,5,70208801,1.0
407,5,80223123,1.0
408,5,80049871,1.0
409,5,81146370,1.0
410,5,81047680,1.0
411,5,80192138,1.0
412,5,80202503,1.0
413,5,80180509,1.0
414,5,80991026,1.0
415,5,81011936,1.0
416,5,81186758,1.0
417,5,70109378,1.0
418,5,80202503,1.0
419,5,81093951,0.0
420,5,70059700,1.0
421,5,70139073,1.0
422,5,81035867,1.0
423,5,70041963,1.0
424,5,70292700,1.0
425,5,80155475,1.0
426,5,81112446,1.0
427,5,80190103,0.0
428,5,80102204,1.0
429,5,70172928,1.0
430,5,80167498,1.0
431,5,81090899,1.0
432,5,80046696,1.0
433,5,81172895,0.0
434,5,81018565,1.0
435,5,81157385,1.0
436,5,80997865,1.0
437,5,60029178,1.0
438,5,70134669,1.0
439,5,80173002,1.0
440,5,60011597,1.0
441,5,81213897,1.0
442,5,80102305,1.0
443,5,81137484,1.0
444,5,81168340,1.0
445,5,81046962,1.0
446,5,70058024,1.0
447,5,80190844,1.0
448,5,80002074,1.0
449,5,81168347,1.0
450,5,653673,1.0
451,6,70130483,1.0
452,6,81010212,-1.0
453,6,70118860,-1.0
454,6,81020543,1.0
455,6,81016196,1.0
456,6,81094082,1.0
457,6,80113785,1.0
458,6,81016327,1.0
459,6,80199962,1.0
460,6,81018237,1.0
461,6,81029737,1.0
462,6,80170187,-1.0
463,6,81045517,-1.0
464,6,70109378,-1.0
465,6,80159877,-1.0
466,6,80032473,-1.0
467,6,80128688,0.0
468,6,80201809,0.0
469,6,80168227,1.0
470,6,80174219,1.0
471,6,81111849,1.0
472,6,81162089,1.0
473,6,81071868,0.0
474,6,80244853,1.0
475,6,80115466,-1.0
476,6,80185375,-1.0
477,6,80994130,1.0
478,6,80994807,0.0
479,6,80068219,1.0
480,6,80058248,0.0
481,6,80134526,-1.0
482,6,80097519,1.0
483,6,80198046,1.0
484,6,81177444,-1.0
485,6,70048968,-1.0
486,6,81043135,-1.0
487,6,80223049,1.0
488,6,60003378,0.0
489,6,70295169,1.0
490,6,80059440,1.0
491,6,70306646,1.0
492,6,70098902,1.0
493,6,70101345,0.0
494,6,70109429,1.0
495,7,80190585,0.0
496,7,81037970,0.0
497,7,80235957,0.0
498,7,81213887,0.0
499,7,80152745,1.0
500,7,80208083,1.0
501,7,80117765,0.0
502,7,21028086,1.0
503,7,81172904,1.0
504,7,80228282,1.0
505,7,80175483,1.0
506,7,81153373,-1.0
507,7,80220228,0.0
508,7,81034317,1.0
509,7,80158543,0.0
510,7,81052265,-1.0
511,7,81033473,1.0
512,7,70242568,0.0
513,7,684847,0.0
514,7,81020508,0.0
515,7,81030201,0.0
516,7,81018240,0.0
517,7,80231468,0.0
518,7,80241779,0.0
519,7,70292836,0.0
520,7,80195886,0.0
521,7,80134501,1.0
522,7,80189630,1.0
523,7,60022998,0.0
524,7,81031939,1.0
525,7,80213400,0.0
526,7,70244163,1.0
527,7,70306305,1.0
528,7,80147988,1.0
529,7,80165853,0.0
530,7,80107987,1.0
531,7,80170301,0.0
532,7,81041391,1.0
533,7,81018141,0.0
534,7,80191357,0.0
535,7,80232740,1.0
536,7,80213715,0.0
537,7,22469949,1.0
538,7,80988989,-1.0
539,7,80103426,-1.0
540,7,70291121,-1.0
541,7,81034771,1.0
542,7,81151880,0.0
543,7,70113005,-1.0
544,7,80119233,1.0
545,7,70303431,0.0
546,7,81165772,0.0
547,7,70243692,1.0
548,7,80044562,1.0
549,7,80244457,0.0
550,7,80092849,0.0
551,7,80113785,0.0
552,7,80121348,1.0
553,7,80235957,1.0
554,7,80179373,1.0
555,7,70077542,0.0
556,7,80231468,1.0
557,7,80199381,1.0
558,7,80118916,1.0
559,7,70005055,1.0
560,7,60031232,1.0
561,7,80177405,1.0
562,7,81035870,1.0
563,7,81145628,1.0
564,7,80134779,0.0
565,7,80202605,1.0
566,7,80151663,0.0
567,7,81045069,1.0
568,7,80103818,1.0
569,7,80996192,0.0
570,7,485218,0.0
571,7,70290904,1.0
572,7,81013626,0.0
573,7,80185032,0.0
574,7,60022962,0.0
575,7,60020236,0.0
576,7,80235578,-1.0
577,7,20255593,1.0
578,7,81030342,0.0
579,7,81212801,0.0
580,7,70135899,0.0
581,7,771476,1.0
582,7,80244855,-1.0
583,8,81086640,1.0
584,8,80124680,0.0
585,8,80998908,1.0
586,8,70053885,1.0
587,8,80148275,1.0
588,8,81001382,1.0
589,8,80106440,-1.0
590,8,80191358,1.0
591,8,80158376,1.0
592,8,81074015,1.0
593,8,80084756,1.0
594,8,80118101,1.0
595,8,81021831,-1.0
596,8,80115101,1.0
597,8,80198585,1.0
598,8,60033312,1.0
599,8,81001097,1.0
600,8,81035871,1.0
601,8,80173605,1.0
602,8,70082633,1.0
603,8,60022700,1.0
604,8,60021906,1.0
605,8,81165786,1.0
606,8,81213873,1.0
607,8,80168028,1.0
608,8,81083791,1.0
609,8,70274390,1.0
610,8,80205978,1.0
611,8,846071,0.0
612,8,81013200,1.0
613,8,70275751,1.0
614,8,60000480,1.0
615,8,382650,-1.0
616,8,81213152,1.0
617,8,81145277,0.0
618,8,80131374,1.0
619,8,80136925,0.0
620,8,80092837,1.0
621,8,80999983,1.0
622,8,80233493,1.0
623,8,81147766,1.0
624,8,80190180,0.0
625,8,80148162,1.0
626,8,80227672,1.0
627,8,81047899,1.0
628,8,81060096,1.0
629,8,60004393,0.0
630,8,19207412,0.0
631,8,81009823,1.0
632,8,80241537,1.0
633,8,70023960,1.0
634,8,80005501,1.0
635,8,81121179,1.0
636,8,80191608,1.0
637,8,80108371,1.0
638,8,80158084,1.0
639,8,81024716,1.0
640,8,81152923,1.0
641,8,81121186,0.0
642,8,80174727,1.0
643,8,70051671,1.0
644,8,81031038,1.0
645,8,70020750,0.0
646,8,80203792,1.0
647,8,80224476,1.0
648,8,60004476,1.0
649,8,80063617,1.0
650,8,80091741,1.0
651,8,80994419,1.0
652,8,70286029,1.0
653,8,80176144,1.0
654,8,80142140,1.0
655,8,80155812,1.0
656,8,81036539,1.0
657,8,80217436,1.0
658,8,81010873,1.0
659,8,70302844,0.0
660,8,70052286,1.0
661,8,80224233,1.0
662,8,60027945,1.0
663,8,80113667,1.0
664,8,80155477,1.0
665,8,81191195,1.0
666,8,80117458,1.0
667,8,80190946,1.0
668,8,70112494,1.0
669,8,20255593,1.0
670,8,81077539,1.0
671,8,70110883,1.0
672,8,81018183,0.0
673,8,80050106,1.0
674,8,70259801,1.0
675,8,70117293,1.0
676,8,80149064,0.0
677,8,81136744,1.0
678,8,70098899,1.0
679,8,70021551,0.0
680,8,80103818,1.0
681,8,60029461,1.0
682,8,80038353,1.0
683,8,81016317,1.0
684,8,80045673,0.0
685,8,80152447,1.0
686,8,60001670,1.0
687,8,70058024,0.0
688,8,80235767,1.0
689,8,80087352,1.0
690,8,80161216,1.0
691,8,80127645,1.0
692,8,80172000,1.0
693,8,80117747,1.0
694,8,81035870,1.0
695,8,80165850,-1.0
696,8,70211474,1.0
697,8,81127902,0.0
698,8,81110388,0.0
699,9,60033786,1.0
700,9,81035872,1.0
701,9,70041893,0.0
702,9,80195838,1.0
703,9,60001377,0.0
704,9,70203594,1.0
705,9,20254278,1.0
706,9,81060096,1.0
707,9,60037022,1.0
708,9,80187307,1.0
709,9,80239932,1.0
710,9,70229555,1.0
711,9,80238294,-1.0
712,9,70257860,1.0
713,9,80165850,0.0
714,9,80095232,1.0
715,9,81213898,1.0
716,9,81094665,0.0
717,9,70298946,-1.0
718,9,80168222,1.0
719,9,80102204,1.0
720,9,70242900,1.0
721,9,80094357,1.0
722,9,80158148,0.0
723,9,80065214,1.0
724,9,81018237,1.0
725,9,80989337,1.0
726,9,80103430,1.0
727,9,80092837,1.0
728,9,81010699,0.0
729,9,80180376,0.0
730,9,70242938,1.0
731,9,70259259,1.0
732,9,80081155,-1.0
733,9,81016330,1.0
734,9,80244472,1.0
735,9,70130445,1.0
736,9,70225597,-1.0
737,9,80238351,0.0
738,9,70296733,1.0
739,9,80203147,-1.0
740,9,80237006,1.0
741,9,80033772,0.0
742,9,81016192,1.0
743,9,80196584,1.0
744,10,80115030,1.0
745,10,80010717,1.0
746,10,80225595,1.0
747,10,81086641,0.0
748,10,80028208,1.0
749,10,80992499,0.0
750,10,80010717,1.0
751,10,81035120,0.0
752,10,80998564,0.0
753,10,80015785,-1.0
754,10,81091381,1.0
755,10,80164864,1.0
756,10,70304189,1.0
757,10,80182016,1.0
758,10,60003242,1.0
759,10,80221271,1.0
760,10,70077546,0.0
761,10,80095530,1.0
762,10,81168341,1.0
763,10,81025884,1.0
764,10,80241061,1.0
765,10,80200744,0.0
766,10,81015498,0.0
767,10,81001494,1.0
768,10,80216541,0.0
769,10,81092909,1.0
770,10,80179373,1.0
771,10,80125627,-1.0
772,10,81217742,1.0
773,10,60022998,0.0
774,10,80141337,1.0
775,10,81044496,1.0
776,10,81077862,-1.0
777,10,80141253,1.0
778,10,1179583,1.0
779,10,80213657,1.0
780,10,70257860,0.0
781,10,80236133,0.0
782,10,80208908,1.0
783,10,80208635,0.0
784,10,81217746,1.0
785,10,80244708,-1.0
786,10,80994130,1.0
787,10,81001382,-1.0
788,10,80013267,0.0
789,10,81017011,1.0
790,11,80232989,1.0
791,11,60002003,-1.0
792,11,81098589,1.0
793,11,80239961,0.0
794,11,80052828,1.0
795,11,81096151,1.0
796,11,80135586,1.0
797,11,70285697,1.0
798,11,80105356,1.0
799,11,81141689,1.0
800,11,80124947,1.0
801,11,70105699,0.0
802,11,80084666,1.0
803,11,80078761,1.0
804,11,81018238,0.0
805,11,70279637,0.0
806,11,80158155,0.0
807,11,80152742,1.0
808,11,81092780,1.0
809,11,80136548,1.0
810,11,80059049,1.0
811,11,80214582,1.0
812,11,5670479,1.0
813,11,80105067,1.0
814,11,80158270,1.0
815,11,80135296,1.0
816,11,22497725,0.0
817,11,80160127,1.0
818,11,81036524,1.0
819,11,81145271,1.0
820,11,70084328,1.0
821,11,80221584,1.0
822,11,80998427,1.0
823,11,80020772,1.0
824,11,81043540,1.0
825,11,80223149,1.0
826,11,80118930,1.0
827,11,516788,1.0
828,12,80092835,0.0
829,12,80992039,-1.0
830,12,70083809,0.0
831,12,80104257,-1.0
832,12,80201623,-1.0
833,12,80208830,1.0
834,12,81068687,0.0
835,12,80226242,-1.0
836,12,81047900,-1.0
837,12,81145628,0.0
838,12,81221851,-1.0
839,12,70301367,1.0
840,12,80175798,1.0
841,12,80134968,-1.0
842,12,70290568,1.0
843,12,80098305,-1.0
844,12,80147321,-1.0
845,12,81017530,1.0
846,12,80216779,-1.0
847,12,80108430,0.0
848,12,60034571,-1.0
849,12,81041391,-1.0
850,12,80997870,1.0
851,12,80210182,-1.0
852,12,80200571,-1.0
853,12,81121174,1.0
854,12,80173002,-1.0
855,12,70301620,-1.0
856,12,81015524,0.0
857,12,80227554,-1.0
858,12,70020730,1.0
859,12,70229040,-1.0
860,12,70099610,1.0
861,12,80219019,1.0
862,12,81043345,0.0
863,12,81012294,-1.0
864,12,80173387,-1.0
865,12,80021840,-1.0
866,12,80103383,1.0
867,12,80094964,0.0
868,12,81025935,1.0
869,12,81018240,-1.0
870,12,81016337,0.0
871,12,81037986,0.0
872,12,81060049,1.0
873,12,80103392,-1.0
874,12,80235524,-1.0
875,12,80206910,1.0
876,12,81035120,-1.0
877,12,80244682,-1.0
878,12,80119187,0.0
879,12,81081656,1.0
880,12,70242899,0.0
881,12,81150305,1.0
882,12,80142637,-1.0
883,12,20764666,-1.0
884,12,60020892,0.0
885,12,81035860,1.0
886,12,81039161,0.0
887,12,81016327,-1.0
888,12,80217135,1.0
889,13,70067230,1.0
890,13,80104237,0.0
891,13,81217741,1.0
892,13,70304914,1.0
893,13,20255837,1.0
894,13,80216988,1.0
895,13,80182481,1.0
896,13,80172937,1.0
897,13,81148672,0.0
898,13,81063084,1.0
899,13,80243541,1.0
900,13,81091423,1.0
901,13,70135893,0.0
902,13,70295085,1.0
903,13,80203522,1.0
904,13,70251218,1.0
905,13,80171125,0.0
906,13,81078466,1.0
907,13,81214114,0.0
908,13,80223098,0.0
909,13,81094667,1.0
910,13,70142827,1.0
911,13,81035279,0.0
912,13,70118953,1.0
913,13,80235025,1.0
914,13,80222256,0.0
915,13,70127628,0.0
916,13,60024161,0.0
917,13,60001363,0.0
918,13,80232279,0.0
919,13,80107019,1.0
920,13,80186940,1.0
921,13,80993648,1.0
922,13,70204288,0.0
923,13,80108430,1.0
924,13,70118779,1.0
925,13,80191045,0.0
926,13,81050375,1.0
927,13,81043473,1.0
928,13,81068687,1.0
929,13,60033312,1.0
930,13,81074113,1.0
931,13,80190984,1.0
932,13,80244680,1.0
933,13,80117531,1.0
934,13,80083672,1.0
935,13,80158581,1.0
936,13,80117443,1.0
937,13,80168230,1.0
938,13,81024729,1.0
939,13,81031181,1.0
940,13,70034607,1.0
941,13,80991827,0.0
942,14,80220085,-1.0
943,14,80152741,1.0
944,14,80163352,0.0
945,14,80236279,0.0
946,14,70081015,-1.0
947,14,80208684,0.0
948,14,81041272,0.0
949,14,70113532,-1.0
950,14,80017275,0.0
951,14,81145270,-1.0
952,14,81018240,0.0
953,14,70059191,-1.0
954,14,60020745,1.0
955,14,81145277,-1.0
956,14,70031792,1.0
957,14,80235853,0.0
958,14,80118280,0.0
959,14,80091658,1.0
960,14,60022396,0.0
961,14,1150871,1.0
962,15,81035849,-1.0
963,15,70132228,-1.0
964,15,80126016,1.0
965,15,81143771,1.0
966,15,80201817,0.0
967,15,80097431,0.0
968,15,81215481,0.0
969,15,80104706,1.0
970,15,70129075,0.0
971,15,70299863,-1.0
972,15,80066806,1.0
973,15,1171655,0.0
974,15,80098305,0.0
975,15,80188883,1.0
976,15,80092849,0.0
977,15,70130142,-1.0
978,15,80100772,0.0
979,15,80002074,0.0
980,15,80017171,1.0
981,15,60003082,1.0
982,15,80184868,0.0
983,15,80214087,-1.0
984,15,80052790,-1.0
985,15,80120740,1.0
986,15,70084799,0.0
987,15,81080637,-1.0
988,15,70123117,1.0
989,15,81033086,-1.0
990,15,80028359,-1.0
991,15,80169755,0.0
992,15,70074315,1.0
993,15,81176188,0.0
994,15,80174219,1.0
995,15,80141261,1.0
996,15,80020772,1.0
997,15,80208951,1.0
998,15,80182622,0.0
999,15,81016192,-1.0
1000,15,81000011,-1.0
1001,15,81037373,-1.0
1002,15,81113921,0.0
1003,15,80245041,1.0
1004,15,80118280,-1.0
1005,15,70307661,1.0
1006,15,20717860,0.0
1007,15,80198661,0.0
1008,15,70026468,-1.0
1009,15,70241596,1.0
1010,15,81035845,1.0
1011,15,80038440,0.0
1012,15,80202089,-1.0
1013,15,80217136,-1.0
1014,15,80157072,-1.0
1015,15,80995576,-1.0
1016,15,81018067,-1.0
1017,15,81103139,-1.0
1018,15,80168234,1.0
1019,15,80106786,-1.0
1020,15,80093295,1.0
1021,15,81217739,-1.0
1022,15,70130142,-1.0
1023,15,80182016,1.0
1024,15,80009431,1.0
1025,15,70104313,1.0
1026,15,81067758,1.0
1027,15,80104316,1.0
1028,15,80066806,1.0
1029,15,70020947,-1.0
1030,15,80244708,-1.0
1031,15,80210602,-1.0
1032,15,80175421,1.0
1033,15,60029461,-1.0
1034,15,80170992,-1.0
1035,15,70237054,-1.0
1036,15,80220761,1.0
1037,15,81045510,1.0
1038,15,80150002,1.0
1039,15,81002876,1.0
1040,15,70006816,1.0
1041,15,80170870,1.0
1042,15,70142798,0.0
1043,15,80997861,-1.0
1044,15,80167481,-1.0
1045,15,80075009,0.0
1046,15,80075824,-1.0
1047,15,81009823,-1.0
1048,15,70113006,0.0
1049,15,81176188,0.0
1050,15,60003378,-1.0
1051,15,80044126,0.0
1052,15,372195,0.0
1053,15,80081277,-1.0
1054,15,81037733,-1.0
1055,15,907090,1.0
1056,15,81071891,1.0
1057,15,81147285,-1.0
1058,15,70292836,1.0
1059,15,80147513,-1.0
1060,15,60010069,0.0
1061,15,80184625,1.0
1062,15,81006826,1.0
1063,15,80173395,1.0
1064,15,80165917,1.0
1065,15,80156939,-1.0
1066,15,70266675,1.0
1067,15,81004748,0.0
1068,15,80191988,-1.0
1069,15,80117079,0.0
1070,15,80144804,1.0
1071,15,80167481,-1.0
1072,15,80194610,0.0
1073,15,80198056,1.0
1074,15,70056059,0.0
1075,15,81151877,0.0
1076,15,80156683,0.0
1077,15,81001278,0.0
1078,15,80097424,0.0
1079,15,80186829,-1.0
1080,15,60000415,-1.0
1081,15,607931,1.0
1082,15,70305955,0.0
1083,15,80224362,-1.0
1084,15,80170301,-1.0
1085,15,80990814,1.0
1086,15,81136963,0.0
1087,15,81165769,1.0
1088,15,81135868,0.0
1089,15,81165326,-1.0
1090,15,80039136,-1.0
1091,15,70296765,1.0
1092,15,81020543,0.0
1093,15,81121182,1.0
1094,15,81144867,-1.0
1095,15,80179288,1.0
1096,15,80150242,1.0
1097,15,70304990,0.0
1098,15,80993650,0.0
1099,15,70101345,-1.0
1100,15,81030976,-1.0
1101,15,80215782,-1.0
1102,15,60031247,1.0
1103,15,81036532,0.0
1104,15,80237420,1.0
1105,15,80224606,1.0
1106,15,80043834,0.0
1107,15,80208635,0.0
1108,15,81088083,1.0
1109,15,80201609,0.0
1110,15,81172908,0.0
1111,15,1067876,-1.0
1112,15,80073100,1.0
1113,15,80038296,-1.0
1114,15,80038296,0.0
1115,15,80211540,0.0
1116,15,80185876,-1.0
1117,15,81194544,0.0
1118,15,70123117,0.0
1119,15,80160972,-1.0
1120,15,80172469,1.0
1121,15,81073633,-1.0
1122,15,81172754,0.0
1123,15,81076749,0.0
1124,15,80141767,1.0
1125,15,70122316,-1.0
1126,15,80244848,1.0
1127,15,81036542,0.0
1128,15,70109758,0.0
1129,15,81144867,0.0
1130,15,70229555,-1.0
1131,15,80988062,-1.0
1132,15,80135586,0.0
1133,15,81013626,1.0
1134,15,80231903,-1.0
1135,15,81077451,1.0
1136,15,80182473,1.0
1137,15,81026343,-1.0
1138,15,81035846,-1.0
1139,15,70167128,1.0
1140,15,80223582,1.0
